Location,Description,Price,Surface,RoomN,Listing,Company,HashKey
"Tirana, Albania","For sale, Apartment 3+1+2, Lake Dry",By Call ,167 m2,3,For Sale,Future Home,69c9e8c7d5594e09eb38725426f0518c
"Tirana, Albania","For sale, Apartment 2+1+2, Lake Dry",By Call ,118 m2,2,For Sale,Future Home,e4843756eddf0a3b07c65d888823ccc5
"Tirana, Albania","For sale, Apartment 2+1+2, Lake Dry",By Call ,102 m2,2,For Sale,Future Home,d82e9c94577239ba1a09a263b98ff837
"Tirana, Albania","For sale, Apartment 2+1+2, Lake Dry",By Call ,130 m2,2,For Sale,Future Home,da06db24c154a4e8f893527958dccf67
"Tirana, Albania","For sale, Apartment 3+1+2, Lake Dry",By Call ,153 m2,3,For Sale,Future Home,5fb0149e6b83efbcb0025233d2517f82
"Tirana, Albania","Rent, Business premises, Rruga e Kavaje","3,300 €  ",162 m2,,To Rent,Future Home,7e9b6aa9a8c8cb6e965f039af911ec94
"Tirana, Albania","Shitet, Apartament 2+1+2, Myslym Shyri.","395,000 € ",141 m2,2,For Sale,Future Home,e411170a27748c74d524ebadd0c88af9
"Tirana, Albania","Rent, Villa, Vilat Forest, Dry Lake, Tirana.","3,000 €  ",281 m2,3,To Rent,Future Home,a1d3016be5a4177a5a34093395e40e9c
"Tirana, Albania","Rent, Villa, Vilat Forest, Dry Lake, Tirana.","3,000 €  ",281 m2,3,To Rent,Future Home,a1d3016be5a4177a5a34093395e40e9c
"Tirana, Albania","Rent, Villa, Dry Lake, Tirana.","3,000 €  ",281 m2,3,To Rent,Future Home,ed0b939d33a77f646a35a81e8b32d7a2
"Tirana, Albania","For sale, Apartment 2+1+2+ Post Parking, Don Bosco","230,000 € ",115 m2,2,For Sale,Future Home,ddee4442173f237f332a5b3382e58c32
"Tirana, Albania","For sale, Business Area, New Ring.","450,000 € ",,,For Sale,Future Home,9b2f4d09e242bae8501f026fa78c5904
"Tirana, Albania","Rent, Apartment 1+1, Jordan Misja Street",450 €  ,,1,To Rent,Future Home,afe55c5e6bb80680760cf5bf5708238f
"Tirana, Albania","For sale, Apartment 2+1+2, Rruga e Kavaja, Tirana.","170,000 € ",101 m2,2,For Sale,Future Home,43037ef55a2d45b85e528e4543f11baf
"Tirana, Albania","Qera, Ambient Biznesi, Selitë, Tiranë.",500 €  ,54 m2,,To Rent,Future Home,e2754712d0761a30a7c33467aff04cb5
"Tirana, Albania","Shitet, Apartament 2+1+2, Rezidenca Oasis, Unaza e Re","162,000 € ",111 m2,2,For Sale,Future Home,e078aff68867a9338b7a67d03fe2c937
"Tirana, Albania","Rent, Apartment 2+1+2, Center","1,000 €  ",118 m2,2,To Rent,Future Home,74bf6e2677ed75eb78ab574455bca66d
"Tirana, Albania","For sale, Apartment 2+1+2, Zoo.","230,000 € ","114,6 m2",2,For Sale,Future Home,f7e0f89b775dc11f5890dcb07c272cea
"Tirana, Albania","For rent, Apartment 2+1, Isa Boletini Street, Barrikadave, Tirana",600 €  ,,2,To Rent,Future Home,850856711efc2b88d460e5a31f0ca305
"Tirana, Albania","For sale, Duplex 3+1+3, Willson Square",By Call ,352 m2,3,For Sale,Future Home,f4b0c6163e6f28ec2dba3901c8ce916d
"Tirana, Albania","Qera, Apartament 1+1, Porcelan, Tiranë.",350 €  ,50 m2,,To Rent,Future Home,75ce67b73208cc350a4a5921bd15fd65
"Tirana, Albania","For sale, Apartment 2+1, Astir, Tirana.","126,500 € ",110 m2,2,For Sale,Future Home,65ee2a77e2582bef680737449cc883df
"Tirana, Albania","Shitet, Tokë, Shkoze , Tiranë.","59,000 € ",200 m2,,For Sale,Future Home,b569215a696353bcca715ca4d23f19b6
"Tirana, Albania","For sale, Apartment 2+1+Studio, American Embassy, Tirana","248,000 € ",111 m2,3,For Sale,Future Home,e466d6a89c7f28d82a046a488eb72c86
"Tirana, Albania","Rent, Apartment 2+1, Shallvaret, Tirana",750 €  ,150 m2,2,To Rent,Future Home,808ef0b7a989d9a348c156e4043a1bbf
"Tirana, Albania","Rent, Apartment 1+1, Shallvaret, Tirana",550 €  ,150 m2,1,To Rent,Future Home,af501791a4e2398a697afdd7b1bf9f29
"Tirana, Albania","For sale, Apartment 2+1+2+ Post Parking, Rruga e Kavajes, Tirana.","335,000 € ",,2,For Sale,Future Home,522aa983072246784cf0e80c1a1f5775
"Tirana, Albania","For rent, 3-storey villa, 3+1+3, Mullet, Tirana.","1,400 €  ",180 m2,3,To Rent,Future Home,e19d2dec3aeead17ffb0300b6c5627c7
"Tirana, Albania","For sale, Apartment 3+1+2+ Post Parking, Electric Market","270,000 € ",160 m2,3,For Sale,Future Home,06fc13ad32e035f27310ddb8606f6e81
"Tirana, Albania","Rent, Apartment 2+1+2 + Parking Post, Rruga e Kavaje, Tirana","1,700 €  ",240 m2,2,To Rent,Future Home,463e450661645b32337465cae70fe19e
"Tirana, Albania","Rent, Apartment 1+1, Selite",350 €  ,65 m2,1,To Rent,Future Home,752141523e5e4c2895722b6b46dccaff
"Tirana, Albania","Rent, Business Area, Durrës Street, Tirana.","3,000 €  ",250 m2,,To Rent,Future Home,7babe80826cee6d12875b14d920930f8
"Tirana, Albania","For sale, Apartment 3+1+2+2 Parking Poste, Rruga e Dibra, Tirana.","320,000 € ",140 m2,3,For Sale,Future Home,c33dacc77131044687b9c35a502e918f
"Tirana, Albania","Rent, Apartment 3+1, 21 December, Tirana",900 €  ,,3,To Rent,Future Home,208732fc755dd3931e84c53ad0f250a6
"Tirana, Albania","Qera, Apartament 1+1, Don Bosko",450 €  ,77 m2,1,To Rent,Future Home,7829ba45aae75c0c2789fa8fca609a73
"Tirana, Albania","For sale. Business Area, Hoxha Tasim Street, Tirana.","330,000 € ",51 m2,,For Sale,Future Home,9648d5d02442e0f929a9f0d7dec86c01
"Tirana, Albania","For sale, 1-storey house, Kombinat.","555,000 € ",222 m2,,For Sale,Future Home,d12f6fdd61c5c47381cb306dfb57a81e
"Tirana, Albania","Qera, Apartament 3+1, Bulevardi Zogu I, Tirane","1,000 €  ",110 m2,3,To Rent,Future Home,61b710ef7a3de810c525e1a74b0fc1f3
"Tirana, Albania","Rent, Warehouse, Tirana-Durres Highway.","4,800 €  ",1600 m2,,To Rent,Future Home,7bb63c2a020061fc39ffbdcf52a5efcf
"Tirana, Albania","For rent, Commercial premises, Don Bosko, Tirana","1,200 €  ",130 m2,2,To Rent,Future Home,7b1f99f45a4c3d5d9f8f85d032a08084
"Tirana, Albania","Private house for sale, in Babrru, Tirana.","98,000 € ",81 m2,2,For Sale,Future Home,1b6b28fe1772ce7c3705c0da6ba8adde
"Tirana, Albania","Rent, Business premises, Tirana-Durres highway.","2,625 €  ",750 m2,,To Rent,Future Home,bd5640bf77f4f2bd28f6c9f32b76c0c7
"Tirana, Albania","Rent, Business premises, Tirana-Durres highway.","2,625 €  ",750 m2,,To Rent,Future Home,bd5640bf77f4f2bd28f6c9f32b76c0c7
"Tirana, Albania","Shitet, Apartament 3+1+2+Verande,Rezidenca Secret Garden.","380,000 € ",125 m2,3,For Sale,Future Home,e3f71eddb1e672026368d34bea109834
"Tirana, Albania","Rent, Apartment 2+1, Linze, Tirana",450 €  ,90 m2,2,To Rent,Future Home,5cc6274cb8ad771d5f70030d5ef097f3
"Tirana, Albania","Shitet, Apartament 3+1+2, Bulevardi i Ri, Tirane.","230,000 € ",148 m2,3,For Sale,Future Home,4193df7cec1b5f14ca209216a4f037b5
"Tirana, Albania","For sale, Apartment 2+1, Complex Tirana Entry, Customs","94,000 € ",86 m2,2,For Sale,Future Home,16730f0f3d0757902b35e3aa953b42b7
"Tirana, Albania","Shitet, Ambient Biznesi, Fresk , Tirane","56,000 € ",69 m2,,For Sale,Future Home,72d576736157d6f10059525c0a62f516
"Tirana, Albania","Qera, Apartament 2+1+2+Depo+Post Parkimi ,Lake View","1,300 €  ",124 m2,2,To Rent,Future Home,8cca7178fc30fa5c6e5ceb156afb6243
"Tirana, Albania","For sale, Ambient, Astir","118,000 € ",,,For Sale,Future Home,c635598a1331560e90998ea5dac99c40
"Tirana, Albania","For sale, Apartment 2+1+2+2 Parking Post, Tulipan Residence, Tirana.","350,000 € ",124 m2,2,For Sale,Future Home,f0b6ada735eaecec22e37d851d209f7f
"Tirana, Albania","For sale, Apartment 1+1, Tulipan Residence, Tirana.","173,000 € ",76 m2,1,For Sale,Future Home,649c8c870d836e0e813dd9a4b74e5506
"Tirana, Albania","Qera, Apartament 2+1, Liqeni i Thate, Tirane.",800 €  ,96 m2,2,To Rent,Future Home,4444059449125fe8ef86dff2fb1315b1
"Tirana, Albania","Qera, Apartament 2+1+2, Unaza e Re, Tirane",600 €  ,96 m2,2,To Rent,Future Home,3e6f8d9873d1ca45d9b20909bcfb7cb2
"Tirana, Albania","Shitet, Aparatament 2+1+1,Shkoze, Tirane","108,603 € ",110 m2,,For Sale,Future Home,1a2a6bc6c79f0f265c3273ca51b020f1
"Tirana, Albania","Shitet, Apartament 2+1+2+Garazhd i perfshire ne cmim,Rruga Idriz Dollaku, Ali Demi, Tiranë.","139,000 € ",108 m2,2,For Sale,Future Home,dd6f73e9f05f2bd1cda9bf77f4a6ef02
"Tirana, Albania","Rent, Apartment 1+1, German Villas",600 €  ,100 m2,1,To Rent,Future Home,b134f9bd10c8836a80fa54431b4ecac9
"Tirana, Albania","Sale, Apartment 2+1+2, Zogu I Zi, Tirana","210,000 € ",95 m2,2,For Sale,Future Home,f90baf8b35f96b7ddcd7eafcf06b47a4
"Tirana, Albania","Shitet, Apartament 2+1, Bulevardi i RI, Tirane","138,000 € ",89 m2,2,For Sale,Future Home,c885a3f0d7de06f84d223137b4b053f6
"Tirana, Albania","For sale, Business Area, New Ring.","275,000 € ",125 m2,,For Sale,Future Home,5f75f7b42b6c5e0b12f928ddab70a6be
"Tirana, Albania","For sale, Apartments 2+1+2+Parking Post, Aura Complex, Laprake","200,000 € ",117 m2,2,For Sale,Future Home,fc4e629af5b887b5ff02d4b45ab4f80a
"Tirana, Albania","For sale, Apartment 2+1+2, Tirana Entry II, Tirana.","122,000 € ",94 m2,2,For Sale,Future Home,364357c1bde07a409d2aa68c8a9634a1
"Tirana, Albania","For sale, Apartment 2+1+2, Don Bosco","192,000 € ",118 m2,2,For Sale,Future Home,c8792eb847ebeb31ee05aa5f9cd93b59
"Tirana, Albania","For sale, Villa, Complex","250,000 € ",,,For Sale,Future Home,173e2d272b4a68e47b71298930a2d6fd
"Tirana, Albania","Business premises for sale, Hairdresser, Block","750,000 € ",,,For Sale,Future Home,b52317c43c0ad58a8438eee53ffe193a
"Tirana, Albania","Shitet, Apartament 2+1, Rezidenca Eshli, Brryli, Tiranë.","115,000 € ",84 m2,2,For Sale,Future Home,0e65ad4137febc8c7d4f56349895ef0e
"Tirana, Albania",Three bedroom apartment for rent on Rugen e Kosovareve,"1,000 €  ",,4,To Rent,Future Home,1ebec2cdd6ad58bcd5a44bed4536fe05
"Tirana, Albania","Rent, Duplex Room, December 21",900 €  ,,2,To Rent,Future Home,d0668173f70721c3e523ed26882bb545
"Tirana, Albania","For sale, Apartment 1+1 Customs.","81,135 € ",60 m2,1,For Sale,Future Home,6221025082a47d49f13c5c5e7698b76a
"Tirana, Albania","Rent, Business premises, Rruga e Kavaje","2,000 €  ",,5,To Rent,Future Home,be204dbbdb77b1fdb71b37b3c4ceaf73
"Tirana, Albania","Shitet, Njësi, ne Bulevardin Bajram Curri,Bllok, Tiranë.","375,000 € ",105 m2,,For Sale,Future Home,50e6cd714da23014e3adc52ec0f2dc91
"Tirana, Albania","For sale, Arable land, Pëllumbas village, Tirana.","180,000 € ",3000 m2,,For Sale,Future Home,d92b5267f58cb1447ef86ab495456d8e
"Tirana, Albania","For sale, Apartment 2+1+2, Residence ""Porcelani 1""","141,000 € ",101.36 m2,2,For Sale,Future Home,d1c4ef0ff41a985420f56a9113da35f4
"Tirana, Albania","For sale, Apartment 2+1+2, Residence ""Porcelani 1""","146,000 € ",104 m2,2,For Sale,Future Home,69120fc31baf5d6f47d1d5112860bbd6
"Tirana, Albania","For sale, Apartments 2+1, Aura Complex, Laprake","130,000 € ",87 m2,2,For Sale,Future Home,227fa5caac2f1d5ecd60136413b9db78
"Tirana, Albania","Rent, Apartment 3+1, Student City",400 €  ,120 m2,4,To Rent,Future Home,155a3d187fba73d74e612dda387a827c
"Tirana, Albania","For sale, Business ""Lounge"", New Ring, Tirana","60,000 € ",100 m2,,For Sale,Future Home,a761a14cb7ede43f685a42d9dc260709
"Tirana, Albania","Shitet, Apartament, 2+1+2 + Post Parkimi, Kafja e Rremës","105,000 € ",103 m2,2,For Sale,Future Home,26011b1e014a04baade8cca18982f804
"Tirana, Albania","Rent, Apartment 1+1, Mangalem Complex, Tirana.","97,000 € ",67 m2,1,For Sale,Future Home,ab8da72104829d5f639988d4fdb9f750
"Tirana, Albania","Qera, Vile 2 Katëshe, Mullet, Tirane.","1,550 €  ",135 m2,,To Rent,Future Home,2053523048652657c4276c76147ad317
"Tirana, Albania","Boutique for sale near ""Bajram Curri"" Boulevard","16,000 € ",,,For Sale,Future Home,669c7fda931fa25e80b766ed29e96417
"Tirana, Albania","For sale, 3-storey villa, in Mullet","2,550 €  ",202 m2,,To Rent,Future Home,ec35a145366913a15fc229c9bc098f79
"Tirana, Albania","For sale, Apartment 3+1+2, New Ring.","214,400 € ",134 m2,3,For Sale,Future Home,2a94a31e13b900e623b30e237b0dabba
"Tirana, Albania","For sale, 2-storey villa, Prush, Vaqarr, Tirana","445,000 € ",250 m2,4,For Sale,Future Home,a243171a983a8d7e4ab30ac6a8f86819
"Tirana, Albania","For sale, 2-storey villa, Prush, Vaqarr, Tirana","445,000 € ",250 m2,4,For Sale,Future Home,a243171a983a8d7e4ab30ac6a8f86819
"Tirana, Albania","For sale, 2-storey villa, Prush, Vaqarr, Tirana","445,000 € ",250 m2,4,For Sale,Future Home,a243171a983a8d7e4ab30ac6a8f86819
"Tirana, Albania","For sale, Apartment 1+1, Ali Demi, Tirana.","100,000 € ",67 m2,1,For Sale,Future Home,ed95e6467e018ab8291f1220b4011cd1
"Tirana, Albania","Rent, Apartment 1+1, Botanical Garden, Turane",450 €  ,75 m2,,To Rent,Future Home,f9f2c7dd8c6c39c2e68426565d27ced0
"Tirana, Albania","For sale, Business premises, Rruga e Kavaja, Tirana","1,000,000 € ",198 m2,,For Sale,Future Home,5de5f016e73e9475470d3d54f406a318
"Tirana, Albania","For sale, Kapanon, Tirana-Durrës highway.","1,500,000 € ",895 m2,,For Sale,Future Home,c81213175389411a10b4acacf7b14cc0
"Tirana, Albania","For rent, 2-storey villa, 21 December, Tirana","1,000 €  ",,3,To Rent,Future Home,aa70fb56e56788379c44f49affe7db6b
"Tirana, Albania","For sale, Garage, Aviation Field","15,000 € ",,,For Sale,Future Home,6cfb7395d71ae8f0018cfff15e4497bb
"Tirana, Albania","For sale, Garage, Aviation Field","15,000 € ",,,For Sale,Future Home,6cfb7395d71ae8f0018cfff15e4497bb
"Tirana, Albania","For sale, Unit, on Anastas Kullorioti Street, Tirana.","90,200 € ",41 m2,,For Sale,Future Home,3914d59c9079cadd2f6bb0ccd3c7a719
"Tirana, Albania","Rent, Apartment 2+1, Tirana","2,500 €  ",120 m2,2,To Rent,Future Home,f2f66e9ed554f5d9444e46519b2ae418
"Tirana, Albania","For sale, Apartment 2+1+ 2 parking spaces, New Ring Road","130,000 € ",95 m2,2,For Sale,Future Home,4f89f134cdd167e7240c052b7da57be9
"Tirana, Albania","Rent, Business Area, Brryli, Tirana.","1,000 €  ",,,To Rent,Future Home,7a9cd8f598de5edd039cebc35294fdaf
"Tirana, Albania","Shitet, Post Parkimi,Shkoze, Tirane.","19,000 € ",40 m2,,For Sale,Future Home,510b71cfee512d06f84ca03d040e1700
"Tirana, Albania","Shitet, Post Parkimi, Shkoze, Tirane.","17,000 € ",40 m2,,For Sale,Future Home,eb4dc39ad470e2e7726cc8cb8172c4de
"Tirana, Albania","Shitet, Duplex 4+1,Shkoze, Tirane","331,908 € ",268 m2,,For Sale,Future Home,3b6ea0f9133aa6b75e9f69a4ab4678bf
"Tirana, Albania","Shitet, Aparatament 2+1+2,Shkoze, Tirane.","128,593 € ",113 m2,,For Sale,Future Home,dccca864b5a92ae00a50f1e600f2595e
"Tirana, Albania","Shitet, Apartament 3+1, Shkoze, Tirane","164,440 € ",151 m2,,For Sale,Future Home,14e8f4bbb31a60e8b76f9692cb7863e5
"Tirana, Albania","Shitet, Aparatament 1+1,Shkoze, Tirane.","94,564 € ",80 m2,,For Sale,Future Home,cd103beaf68e5e20531458de3380b918
"Tirana, Albania","For sale, Apartment 2+1, Urban Gate, Tirana.","124,900 € ",104 m2,2,For Sale,Future Home,22932e0c1de7d11f65dd6c7ddeb52e28
"Tirana, Albania","Shitet, Apartament 1+1, Shkoze,Tirane","90,665 € ",80 m2,,For Sale,Future Home,69b54d25c2470149e39a86ce2c146830
"Tirana, Albania","Shitet, Apartament 1+1, Shkoze,Tirane","86,685 € ",80 m2,,For Sale,Future Home,b9a0245d4f99930ae3c100c4014b99c3
"Tirana, Albania","Shitet, Aparatament 2+1+1,Shkoze, Tirane.","101,603 € ",93 m2,,For Sale,Future Home,383a201ce21ee613ca824283be70b64e
"Tirana, Albania","Shitet, Apartament 2+1+2, Shkoze, Tirane","100,916 € ",89 m2,,For Sale,Future Home,d50b7ec5e56138c2806d2c12e8342cc5
"Tirana, Albania","Shitet, 2+1+2, Shkoze,Tirane","130,027 € ",119 m2,,For Sale,Future Home,5614e349819d9f2dedfdd289a0288923
"Tirana, Albania","Shitet, 2+1+2, Shkoze, Tirane","120,879 € ",122 m2,,For Sale,Future Home,0b822d9b2bcc2d27d2a3626f11eaa1be
"Tirana, Albania","Shitet, Aparatament 2+1+2,Shkoze, Tirane.","126,984 € ",122 m2,,For Sale,Future Home,08ce231d2c02046b27ec71caf0d2ca2c
"Tirana, Albania","Shitet, Aparatament 2+1+2,Shkoze, Tirane.","120,879 € ",122 m2,,For Sale,Future Home,6e35fafe03c17c1510a04cefa3a3b6e1
"Tirana, Albania","For sale, Apartment 1+1, New Ring.","92,300 € ",80 m2,1,For Sale,Future Home,4afd0be93a6ab68a6b8674470ec63885
"Tirana, Albania","Shitet, Post Parkimi,Shkolla e Bashkuar, Tirane.","20,000 € ",,,For Sale,Future Home,b5080550be7b76988e7e45d05040953c
"Tirana, Albania","Shitet, Aparatament 2+1+2,Shkolla e Bashkuar, Tirane.","142,800 € ",119 m2,2,For Sale,Future Home,3014432e987390b7c0d4f5c3b55ec72c
"Tirana, Albania","Shitet, Aparatament 2+1+2,Shkoze, Tirane.","120,879 € ",122 m2,2,For Sale,Future Home,0f63d4fe399929d28197b9eafd669d3f
"Tirana, Albania","Shitet, Apartament 1+1, Shkoze, Tirane","94,765 € ",83 m2,,For Sale,Future Home,3f3a7c1a311b761cd54452f3072590e2
"Tirana, Albania","Shitet, Apartament 1+1,Shkoze, Tirane","90,605 € ",83 m2,,For Sale,Future Home,916985e00af07a891cbbacaa9d021cd0
"Tirana, Albania","Shitet, Apartament 2+1+2,Shkoze, Tirane","120,553 € ",111 m2,,For Sale,Future Home,98fad9d1729827cf69d6ba7b58720602
"Tirana, Albania","Rent, Duplex Unit, on Dibra Street, near Police Station No. 4, Tirana.",750 €  ,,,To Rent,Future Home,0c266106f070554b8618cc4395bd7603
"Tirana, Albania","Shitet, Apartament 2+1+2, Shkoze, Tirane","128,480 € ",113 m2,,For Sale,Future Home,40eaac89a2db9d0ce4b2449d7f68730c
"Tirana, Albania","Rent, Apartment 2+1, Zogu Boulevard 1",600 €  ,72 m2,2,To Rent,Future Home,e55b862ce3756452840a5fb16ff3a38a
"Tirana, Albania","Shitet, Apartament 2+1+2, Shkoze, Tirane.","122,839 € ",113 m2,,For Sale,Future Home,07e6bd6eca8c618d2dd2677c5159a543
"Tirana, Albania","Shitet, Aparatament 2+1+1,Shkoze, Tirane.","98,638 € ",87 m2,,For Sale,Future Home,50733cb58594fb1b551ba6ca87f12340
"Tirana, Albania","Shitet, Apartament 2+1+2, Shkoze, Tirane","111,672 € ",113 m2,,For Sale,Future Home,185985525aa4f0bdf406d79cb280eb05
"Tirana, Albania","Shitet, Aparatament 2+1+1 ,Shkoze, Tirane.","108,775 € ",96 m2,,For Sale,Future Home,0210fc9da8c3c8113eb6452a0edb5e9e
"Tirana, Albania","Shitet, Aparatament 1+1,Shkoze, Tirane","97,954 € ",86 m2,,For Sale,Future Home,6a98e6a91a90bd41b60f1da06f92bdc4
"Tirana, Albania","Shitet, Aparatament 1+1,Shkoze, Tirane.","93,654 € ",86 m2,,For Sale,Future Home,4d6cdba77d66c70111f5d803965beecc
"Tirana, Albania","Shitet, Aparatament 1+1,Shkoze, Tirane.","89,440 € ",86 m2,,For Sale,Future Home,4732ae6d0192a45fbaa940aa5b742df3
"Tirana, Albania","Rent, Two bedroom Apartment, Dry Lake, Tirana","2,000 €  ",120 m2,2,To Rent,Future Home,d7966affb8d1093db655bef4e7d8e821
"Tirana, Albania","Shitet, Aparatament 1+1,Shkoze, Tirane.","85,140 € ",86 m2,,For Sale,Future Home,42aa347283a3144fa53012d5587feeb2
"Tirana, Albania","Land for rent, Mullet, Tirana.","5,500 €  ",25000 m2,,To Rent,Future Home,096d38e73af881f6182f0b1ef33ee89f
"Tirana, Albania","For sale, Business Environment, Aviation Field","330,000 € ",144 m2,,For Sale,Future Home,3eacd24b04b7a69965f9acf93fcd7bfb
"Tirana, Albania","Shitet, Aparatament 2+1+1,Shkoze, Tirane.","119,354 € ",110 m2,2,For Sale,Future Home,5a4e8a5a99d2885ba8b884a164832faa
"Tirana, Albania","Shitet, Aparatament 2+1+2,Shkoze, Tirane.","124,696 € ",120 m2,2,For Sale,Future Home,c128e38c5aa4185258ffd9065ce73c0b
"Tirana, Albania","Shitet, Aparatament 2+1+2,Shkoze, Tirane.","118,701 € ",120 m2,2,For Sale,Future Home,4e494cd8844e88ec23ad3a075056b3fa
"Tirana, Albania","Shitet, Aparatament 2+1+2,Shkoze, Tirane.","118,701 € ",120 m2,,For Sale,Future Home,06848665b2d4e05f407c54e82a3017a4
"Tirana, Albania","Shitet, Apartament 1+1+ Dyqan,Bulevardi Gjergj Fishta","115,000 € ",,1,For Sale,Future Home,57eaf7a1eb068fe358a10a6278b38fb6
"Tirana, Albania","Shitet, Aparatament 1+1,Shkoze, Tirane.","86,684 € ",80 m2,,For Sale,Future Home,645633f42c29be67b07c80c50bc8389e
"Tirana, Albania","Shitet, Aparatament 1+1,Shkoze, Tirane.","90,665 € ",80 m2,,For Sale,Future Home,d81583c2d01cb4cc20f2672f6335bc1b
"Tirana, Albania","Shitet, Aparatament 1+1,Shkoze, Tirane.","82,784 € ",80 m2,,For Sale,Future Home,76d92f60efcbe944d2edbb1699767661
"Tirana, Albania","Shitet, Aparatament 2+1+1,Shkoze, Tirane.","119,463 € ",110 m2,,For Sale,Future Home,1f9661993cc9595dd5ba73628be33779
"Tirana, Albania","Shitet, Aparatament 3+1+2,Shkoze, Tirane.","166,400 € ",160 m2,,For Sale,Future Home,6e76cb787b924e52dded0e5bfd22ef6f
"Tirana, Albania","For sale, Apartment 2+1, Misto Mame.","120,000 € ",102 m2,2,For Sale,Future Home,0c982e99676c0c39714df6e3abb884e9
"Tirana, Albania","Shitet, Aparatament 2+1+1,Shkoze, Tirane.","114,088 € ",110 m2,,For Sale,Future Home,d2f83a136716b37a0dacc4fd2ec7e0dd
"Tirana, Albania","Shitet, Aparatament 2+1+1,Shkoze, Tirane.","108,603 € ",110 m2,,For Sale,Future Home,0d57984878f32205d069122d8092b1ca
"Tirana, Albania","Shitet, Aparatament 1+1,Shkoze, Tirane.","95,562 € ",84 m2,,For Sale,Future Home,67ce6a4c30b6138ec634696db61127ce
"Tirana, Albania","Shitet, Aparatament 1+1,Shkoze, Tirane.","91,367 € ",84 m2,,For Sale,Future Home,def2eb89f5209c1daabe2145f0d0db7e
"Tirana, Albania","Shitet, Aparatament 2+1+1,Shkoze, Tirane.","113,335 € ",95 m2,,For Sale,Future Home,378814c9aaf80014956e37aa2348964d
"Tirana, Albania","Shitet, Aparatament 2+1+1,Shkoze, Tirane.","108,660 € ",95 m2,,For Sale,Future Home,c8394e92b534e44fda10a6186cda29f4
"Tirana, Albania","For sale, Apartment 2+1, Paskuqan, Tirana","134,000 € ",112 m2,2,For Sale,Future Home,14ae8d7e2da1c16d8017c6874d62ac91
"Tirana, Albania","Shitet, Apartament 3+1+1,Shkoze, Tirane.","133,328 € ",128 m2,,For Sale,Future Home,fc209f612c4229e8e766381aabcce93a
"Tirana, Albania","For sale, Apartment 2+1, Paskuqan, Tirana","128,000 € ",107 m2,2,For Sale,Future Home,4f78745511cb7db8dbce0c5b24da5452
"Tirana, Albania","For sale, Apartment 2+1, Paskuqan, Tirana","117,400 € ",98 m2,2,For Sale,Future Home,284dd32dce1d31b215429c942307da9e
"Tirana, Albania","For sale, Apartment 2+1, Paskuqan, Tirana","117,400 € ",98 m2,2,For Sale,Future Home,284dd32dce1d31b215429c942307da9e
"Tirana, Albania","Shitet, Aparatament 2+1+2,Shkoze, Tirane.","132,937 € ",128 m2,,For Sale,Future Home,249e90c336ff628a3926b530a7218473
"Tirana, Albania","Shitet, Aparatament 2+1+2,Shkoze, Tirane.","121,859 € ",112 m2,,For Sale,Future Home,6f254ca652129e528c692788b0b9c420
"Tirana, Albania","For sale, Apartment 2+1+2, in Myslym Shyri, Tirana.","380,000 € ",,2,For Sale,Future Home,f306a4c993f12daa07bd5961187ac102
"Tirana, Albania","Qera, Apartament 2+1, Vasil Shanto, Tirane.",650 €  ,80 m2,2,To Rent,Future Home,c209594be9ffa80c5d6bb599bd68893b
"Tirana, Albania","Qera, Apartament 1+1, Vasil Shanto, Tirane.",550 €  ,70 m2,1,To Rent,Future Home,4c9190252c9929b3ade5e09e028fb219
"Tirana, Albania","Shitet, Aparatament 2+1+2,Shkoze, Tirane.","116,376 € ",112 m2,,For Sale,Future Home,a4407f962339464647264930ad50cac0
"Tirana, Albania","Qera, Vilë 3 Katëshe, Rruga Mine Peza, Tiranë","1,800 €  ",260 m2,4,To Rent,Future Home,17b7324dbb91cafb373122b5c4110e1b
"Tirana, Albania","Shitet, Aparatament 1+1,Shkoze, Tirane.","99,673 € ",84 m2,1,For Sale,Future Home,135d3c9c0010d2b82cdcfee7000e51ef
"Tirana, Albania","Qira, Apartament 1+1+Post parkimi, prane Air Albania,Tirane.","1,300 €  ",85 m2,1,To Rent,Future Home,d9dbb945f7eeade1d6237ffe24444804
"Tirana, Albania","Shitet, Apartament 1+1,Shkoze,Tirane.","95,562 € ",84 m2,1,For Sale,Future Home,6fa4faa2cc0f2f8f5c0f827d39ae0229
"Tirana, Albania","Shitet, Aparatament 1+1,Shkoze, Tirane.","103,868 € ",84 m2,1,For Sale,Future Home,cddbb77710f0ad3892679f799cbe2a5e
"Tirana, Albania","Shitet, Apartament 2+1, Ish Parku, Tirane.","170,790 € ",110 m2,2,For Sale,Future Home,02f0bc8035a4d573c3d4157cb3fd972c
"Tirana, Albania","Shitet, Apartament 2+1,Ish Fusha e Aviacionit","110,000 € ",95 m2,2,For Sale,Future Home,c20dd8967f384690c00d7754a4650faa
"Tirana, Albania","Shitet, Apartament 1+1, Unaza e Re, Tirane.","82,922 € ",59 m2,1,For Sale,Future Home,56f6caadb21d1c10a98e3f09338da67e
"Tirana, Albania","For sale, Duplex Unit, on Dibra Street, near Police Station No. 4, Tirana.","155,000 € ",,,For Sale,Future Home,73463fc481428bbb708868894e57f1a7
"Tirana, Albania","Luxury duplex for sale, Rruga e Kavaja","525,000 €  ",,2,To Rent,Future Home,7a4ac155eeca9c1963131b7debf153e0
